-5.95711e-06 -7.14286e-07 2.52032e-06
-1.32945e-05 -1.71854e-05 -2.20541e-06
1.29437e-05 -1.4796e-06 -3.5431e-06
2.42681e-05 -2.33163e-06 -1.11232e-05
-3.32119e-06 3.20669e-07 3.10324e-06
-1.06743e-05 5.68572e-06 3.34509e-06
-1.45519e-05 1.75004e-05 -8.46236e-07
3.54686e-06 -1.0207e-06 2.14659e-06
7.15442e-06 -5.07626e-06 -1.61859e-05
9.75304e-06 -1.75314e-06 1.97725e-05
2.12744e-06 -6.89124e-06 6.84336e-07
5.16354e-06 4.29184e-06 3.6116e-06
4.2921e-06 1.55755e-06 6.18929e-06
-1.4796e-06 8.67878e-06 2.41477e-06
-3.55321e-06 2.1363e-06 3.61679e-06
-4.90517e-06 7.98564e-06 2.44026e-06
2.80483e-06 -8.46526e-07 -1.47482e-06
3.20924e-06 -1.31377e-05 -1.02544e-05
-2.27318e-06 -1.19689e-06 -2.78854e-06
-7.43811e-07 4.29145e-06 6.79181e-06
-4.64241e-06 -6.86933e-06 -1.12313e-05
1.10485e-05 -1.42353e-05 8.46898e-07
8.99692e-06 -3.535e-08 3.84565e-06
1.02555e-05 6.82522e-06 -7.25317e-06
-3.5431e-06 2.41477e-06 1.75993e-05
-2.1557e-05 4.39821e-06 2.93965e-05
8.15476e-06 2.75879e-06 1.32929e-06
1.09517e-05 2.99066e-06 -3.45781e-06
1.35454e-05 -1.20584e-05 -2.21514e-06
-7.46098e-06 3.31646e-06 -1.03957e-05
-1.62492e-05 2.65516e-07 3.0229e-06
-1.41425e-05 3.35882e-06 -3.2719e-05
-4.55537e-05 3.13914e-05 2.33889e-05
-4.71553e-05 3.65498e-07 1.33481e-05
-6.70014e-05 -5.4533e-05 2.15186e-06
2.42681e-05 -3.55321e-06 -2.1557e-05
0.000167318 -1.25743e-05 -0.000115659
-5.40191e-05 5.34994e-06 2.97564e-05
-5.02697e-05 1.82857e-05 1.99401e-05
-6.42512e-05 5.93746e-05 -2.33734e-05
2.79881e-05 -8.56342e-06 2.17275e-05
5.56369e-05 -1.22931e-05 -5.59389e-05
5.3041e-05 -2.32489e-05 0.000106215
1.09767e-05 -1.33181e-05 3.79969e-06
2.95126e-06 -3.99396e-06 1.89513e-06
3.66887e-06 -2.91743e-06 4.52213e-06
-2.33163e-06 2.1363e-06 4.39821e-06
-1.25743e-05 2.72529e-05 1.48682e-05
4.05378e-06 -1.77685e-06 -1.55283e-06
5.4475e-06 -1.17397e-06 -4.43539e-06
5.11868e-06 -1.26244e-05 -9.19789e-06
-4.99572e-06 1.44004e-06 -4.50906e-06
-1.05816e-07 1.60992e-05 1.5799e-05
-1.22092e-05 -1.11239e-05 -2.55874e-05
3.65718e-05 -3.24652e-05 -1.28959e-05
3.60808e-05 -2.18498e-06 -4.41339e-06
4.51323e-05 3.10397e-05 -1.31178e-05
-1.11232e-05 3.61679e-06 2.93965e-05
-0.000115659 1.48682e-05 0.000108148
4.33711e-05 -1.91079e-06 -1.77957e-05
3.77926e-05 -5.42259e-06 -1.54981e-05
4.66555e-05 -4.20436e-05 1.18738e-05
-2.5002e-05 8.90884e-06 -2.41743e-05
-4.84702e-05 9.6779e-06 3.25318e-05
-4.53509e-05 1.59149e-05 -9.40554e-05
8.02709e-06 -1.19774e-05 4.90702e-06
-4.54423e-06 -5.68083e-06 3.084e-06
-2.66423e-06 2.06146e-06 -9.65203e-06
-3.32119e-06 -4.90517e-06 8.15476e-06
-5.40191e-05 4.05378e-06 4.33711e-05
6.43236e-05 -1.47293e-05 -3.07451e-05
1.02488e-05 3.6362e-06 -8.15399e-06
1.0669e-05 3.22758e-05 4.12159e-05
-6.24498e-06 2.5464e-07 -1.49696e-05
-1.03189e-05 8.72374e-07 -1.45175e-06
-1.21566e-05 -5.86217e-06 -3.57606e-05
1.2133e-07 -6.52125e-06 1.08913e-06
6.00933e-06 4.79117e-06 5.79613e-06
3.66866e-06 -9.35457e-07 6.5816e-06
3.20669e-07 7.98564e-06 2.75879e-06
5.34994e-06 -1.77685e-06 -1.91079e-06
-1.47293e-05 1.86649e-05 6.21478e-06
1.61859e-06 2.55347e-06 6.17479e-07
1.82388e-06 -1.80511e-05 -1.48052e-05
-1.16144e-06 -1.25378e-06 -2.33394e-06
-1.42256e-08 2.33933e-06 3.01747e-06
-3.00733e-06 -7.79626e-06 -7.02547e-06
-1.0745e-06 3.70007e-06 -2.09506e-06
1.78449e-06 1.37936e-06 -2.34164e-06
-1.10747e-06 -7.15436e-06 -1.98906e-06
3.10324e-06 2.44026e-06 1.32929e-06
2.97564e-05 -1.55283e-06 -1.77957e-05
